Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
590 ; Herr ; Dr. ; Heinz ; Yates ; 15.8.1966 ; Immelmannstr. 130a ; 60326 ; Frankfurt am Main ; 069 / 38986692 ; 0172 / 5567698 ; 069 / 77538306 ; h.yates@mail.xyz ; ja
591 ; Frau ; Dr. ; Judith ; Jahns ; 2.10.1967 ; Kurze Str. 107 ; 91359 ; Leutenbach ; 09191 / 72702140 ; 0176 / 5618271 ; 09191 / 52908540 ; j.jahns@mail.xyz ; ja
592 ; Frau ; Dr. ; Emilie ; Hagemann ; 1.10.1981 ; Lammerbach 67 ; 25856 ; Wobbenbüll ; 04846 / 74381230 ; 0162 / 3212773 ; 04846 / 49456211 ; e.hagemann@mail.xyz ; ja
593 ; Herr ; Dr. ; Uwe ; Thamm ; 9.12.1973 ; Emdener Str. 154 ; 65428 ; Rüsselsheim ; 06142 / 44715405 ; 0161 / 6145431 ; 06142 / 45797333 ; uwe.thamm@mail.xyz ; ja
594 ; Herr ; Prof. ; Adrian ; Buchanan ; 16.10.1936 ; Breslauer Str. 153 ; 95694 ; Mehlmeisel ; 09272 / 67391412 ; 0174 / 6318589 ; 09272 / 19747972 ; adrian.buchanan@mail.xyz ; ja
595 ; Frau ; Dr. ; Anne ; Lampe ; 26.3.1989 ; Am Hörsterfriedhof 116 ; 86974 ; Apfeldorf ; 08869 / 30470236 ; 0179 / 7880180 ; 08869 / 69467098 ; anne.lampe@mail.xyz ; ja
596 ; Herr ; Dr. ; Manfred ; Beckmann ; 22.11.1949 ; Dreizehnerstr. 34 ; 87600 ; Kaufbeuren ; 08341 / 21993213 ; 0172 / 2792066 ; 08341 / 82619362 ; manfred.beckmann@mail.xyz ; ja
597 ; Frau ; Prof. ; Maike ; Gray ; 27.12.1960 ; Breslauer Str. 120 ; 93098 ; Mintraching ; 09406 / 13826574 ; 0159 / 7156774 ; 09406 / 46957104 ; m.gray@mail.xyz ; ja
598 ; Herr ; Dr. ; Fritz ; Röhrig ; 4.5.1949 ; Carossastr. 196 ; 93098 ; Mintraching ; 09406 / 80510973 ; 0162 / 3872040 ; 09406 / 53051739 ; f.roehrig@mail.xyz ; ja
599 ; Frau ; Dr. ; Svenja ; Sonnenberg ; 6.9.1997 ; Salzmannstr. 185 ; 56593 ; Obersteinebach ; 02685 / 99195464 ; 0160 / 2372564 ; 02685 / 81130649 ; s.sonnenberg@mail.xyz ; ja
600 ; Frau ; Dr. ; Rieke ; Tauber ; 17.10.1931 ; Am Hörsterfriedhof 92 ; 56856 ; Zell ; 06542 / 46346843 ; 0178 / 7125827 ; 06542 / 52578834 ; r.tauber@mail.xyz ; ja
601 ; Herr ; Dr. ; Jacob ; Sanders ; 19.7.1977 ; Oberschlesier Str. 140 ; 97320 ; Albertshofen ; 09321 / 20552383 ; 0161 / 3732071 ; 09321 / 64977900 ; jacob.sanders@mail.xyz ; ja
602 ; Frau ; Dr. ; Ute ; Nass ; 1.3.1998 ; Schmittingheide 59 ; 77773 ; Schenkenzell ; 07836 / 91895003 ; 0165 / 1939501 ; 07836 / 48846968 ; ute.nass@mail.xyz ; ja
603 ; Frau ; Prof. ; Ilse ; Nau ; 6.11.1958 ; Bernhard-Poether-Str. 33 ; 79837 ; Sankt Blasien ; 07672 / 20519410 ; 0163 / 8175288 ; 07672 / 36238932 ; i.nau@mail.xyz ; ja
604 ; Frau ; Dr. ; Henriette ; Fauser ; 19.12.1969 ; Alte Apotheke 195 ; 21217 ; Seevetal ; 04105 / 22869196 ; 0159 / 4441514 ; 04105 / 90825797 ; h.fauser@mail.xyz ; ja
605 ; Herr ; Dr. ; Artur ; Scheer ; 26.6.1994 ; Mindener Str. 56 ; 97896 ; Freudenberg ; 09375 / 80968833 ; 0150 / 8471325 ; 09375 / 76245399 ; artur.scheer@mail.xyz ; ja
606 ; Herr ; Dr. ; Bjarne ; Eberl ; 27.6.1977 ; Rincklakeweg 33 ; 67808 ; Ransweiler ; 06361 / 66269484 ; 0166 / 3560312 ; 06361 / 94570425 ; bjarne.eberl@mail.xyz ; ja
607 ; Herr ; Dr. ; Jason ; Langhans ; 13.5.1957 ; Willingrott 184 ; 97218 ; Gerbrunn ; 0931 / 79144047 ; 0155 / 5739387 ; 0931 / 18351582 ; j.langhans@mail.xyz ; ja
608 ; Frau ; Dr. ; Merle ; Jakobs ; 22.12.1957 ; Kochwiesenstr. 114 ; 89180 ; Berghülen ; 07344 / 85406448 ; 0165 / 6665966 ; 07344 / 70267595 ; merle.jakobs@mail.xyz ; ja
609 ; Frau ; Dr. ; Rebekka ; Wilhelm ; 21.5.1961 ; Wildpfad 155 ; 79423 ; Heitersheim ; 07634 / 10909925 ; 0169 / 5866827 ; 07634 / 90905282 ; r.wilhelm@mail.xyz ; ja
610 ; Frau ; Dr. ; Yasmin ; Seifert ; 23.7.1939 ; Kappenberger Damm 162a ; 88524 ; Uttenweiler ; 07374 / 26655159 ; 0166 / 2961747 ; 07374 / 96304826 ; y.seifert@mail.xyz ; ja
611 ; Frau ; Prof. ; Celine ; Menke ; 14.12.1947 ; Am Dornbusch 125a ; 40547 ; Düsseldorf ; 0211 / 90663843 ; 0161 / 7644115 ; 0211 / 49968269 ; c.menke@mail.xyz ; ja
612 ; Herr ; Dr. ; Leon ; Williamson ; 23.4.1947 ; Werkstattstr. 6 ; 85399 ; Hallbergmoos ; 0811 / 75384992 ; 0177 / 9892734 ; 0811 / 25617926 ; l.williamson@mail.xyz ; ja
613 ; Herr ; Dr. ; Gerhard ; Töpfer ; 7.9.1981 ; Gescherweg 59 ; 66885 ; Bedesbach ; 06381 / 30969589 ; 0163 / 7191811 ; 06381 / 88184115 ; gerhard.toepfer@mail.xyz ; ja
614 ; Frau ; Dr. ; Annette ; Wendt ; 19.6.1959 ; Langeworth 41 ; 57635 ; Forstmehren ; 02681 / 20631009 ; 0151 / 7309276 ; 02681 / 62778178 ; a.wendt@mail.xyz ; ja
615 ; Herr ; Dr. ; Mathies ; May ; 22.4.1968 ; Franz-Peter-Kürten-Weg 18 ; 53129 ; Bonn ; 0228 / 11802366 ; 0174 / 9774455 ; 0228 / 96089475 ; mathies.may@mail.xyz ; ja
616 ; Herr ; Prof. ; Fritz ; Powell ; 18.2.1962 ; Eifelstr. 110 ; 56479 ; Rehe ; 02664 / 2592204 ; 0157 / 8542017 ; 02664 / 10330064 ; f.powell@mail.xyz ; ja
617 ; Herr ; Prof. ; Christoph ; Foster ; 9.7.1920 ; Görlitzer Str. 144 ; 39606 ; Königsmark ; 03937 / 82417309 ; 0155 / 4684855 ; 03937 / 30674077 ; c.foster@mail.xyz ; ja
618 ; Frau ; Dr. ; Kerstin ; Henninger ; 20.1.1941 ; Hahnenstr. 105 ; 68794 ; Oberhausen-Rheinhausen ; 07254 / 52933427 ; 0167 / 9199811 ; 07254 / 28129603 ; kerstin.henninger@mail.xyz ; ja
619 ; Herr ; Dr. ; Christian ; Vogl ; 19.2.1981 ; Zur Wiese 78 ; 74366 ; Kirchheim am Neckar ; 07143 / 33651089 ; 0151 / 8341319 ; 07143 / 84795304 ; christian.vogl@mail.xyz ; ja
620 ; Herr ; Dr. ; Laurin ; Marquart ; 20.6.1948 ; Rektoratsweg 106 ; 39638 ; Jeseritz ; 03907 / 61442497 ; 0176 / 3953421 ; 03907 / 4239463 ; laurin.marquart@mail.xyz ; ja
621 ; Herr ; Dr. ; Mark ; Jimenez ; 19.6.1929 ; Gleueler Str. 98 ; 73061 ; Ebersbach an der Fils ; 07163 / 74952543 ; 0157 / 6183025 ; 07163 / 31777950 ; mark.jimenez@mail.xyz ; ja
622 ; Frau ; Dr. ; Jessika ; Zoeller ; 19.3.1988 ; Am Pulverschuppen 3 ; 88069 ; Tettnang ; 07542 / 79773227 ; 0174 / 3634458 ; 07542 / 81360469 ; j.zoeller@mail.xyz ; ja
623 ; Frau ; Dr. ; Felicitas ; Davidson ; 20.11.1921 ; Landoisstr. 178 ; 54317 ; Riveris ; 0651 / 96749540 ; 0164 / 4471220 ; 0651 / 46794769 ; felicitas.davidson@mail.xyz ; ja
624 ; Herr ; Dr. ; Mathies ; Debus ; 26.2.1921 ; Am Pulverschuppen 195 ; 60488 ; Frankfurt am Main ; 069 / 69798415 ; 0168 / 3354898 ; 069 / 67694942 ; mathies.debus@mail.xyz ; ja
625 ; Frau ; Prof. ; Kimberley ; Ludwig ; 21.9.1992 ; Ringelnatzstr. 154 ; 33397 ; Rietberg ; 05244 / 94807958 ; 0167 / 5156229 ; 05244 / 97300948 ; kimberley.ludwig@mail.xyz ; ja
626 ; Frau ; Dr. ; Alisa ; Roos ; 26.2.1969 ; Johanniterstr. 187 ; 39359 ; Böddensell ; 05804 / 61854597 ; 0159 / 5591679 ; 05804 / 92351903 ; alisa.roos@mail.xyz ; ja
627 ; Frau ; Prof. ; Erika ; Schwan ; 13.4.1924 ; Südstr. 113 ; 19205 ; Veelböken ; 03886 / 17530579 ; 0152 / 4085549 ; 03886 / 14708699 ; erika.schwan@mail.xyz ; ja
628 ; Frau ; Dr. ; Melissa ; Obermüller ; 19.2.1955 ; Sentmaringer Weg 145 ; 24357 ; Hummelfeld ; 04354 / 91477623 ; 0153 / 6055581 ; 04354 / 89853871 ; m.obermueller@mail.xyz ; ja
629 ; Frau ; Dr. ; Lieselotte ; Sasse ; 1.3.1959 ; Papenbusch 172 ; 39638 ; Hemstedt ; 03907 / 14825997 ; 0162 / 2716210 ; 03907 / 60870613 ; lieselotte.sasse@mail.xyz ; ja
630 ; Herr ; Dr. ; Willi ; Cruz ; 4.10.1950 ; Westenkamp 51 ; 56348 ; Bornich ; 06771 / 17154510 ; 0176 / 3188616 ; 06771 / 79978172 ; willi.cruz@mail.xyz ; ja
631 ; Herr ; Dr. ; Lukas ; Schalk ; 28.5.1920 ; Dreizehnerstr. 11 ; 71706 ; Hardthof ; 07145 / 5473149 ; 0168 / 6661700 ; 07145 / 15141233 ; lukas.schalk@mail.xyz ; ja
632 ; Frau ; Dr. ; Elena ; Yildiz ; 25.11.1964 ; Willingrott 150 ; 54673 ; Dauwelshausen ; 06564 / 24548760 ; 0171 / 5822587 ; 06564 / 32899728 ; e.yildiz@mail.xyz ; ja
633 ; Herr ; Prof. ; Mika ; Kaps ; 5.8.1982 ; Vorgebirgstr. 52 ; 56479 ; Seck ; 02664 / 88553073 ; 0166 / 6070409 ; 02664 / 94702155 ; m.kaps@mail.xyz ; ja
634 ; Herr ; Dr. ; Tobias ; Schaaf ; 19.4.1957 ; Olpener Str. 110 ; 54426 ; Berglicht ; 06504 / 43326287 ; 0157 / 4814928 ; 06504 / 4362158 ; tobias.schaaf@mail.xyz ; ja
635 ; Herr ; Dr. ; Arthur ; Horton ; 6.9.1983 ; Möserweg 15 ; 26835 ; Hesel ; 04950 / 91313840 ; 0173 / 5658065 ; 04950 / 32298102 ; a.horton@mail.xyz ; ja
636 ; Herr ; Prof. ; Dominic ; Wittmann ; 28.7.1960 ; Nerzweg 93 ; 99085 ; Erfurt ; 0361 / 35995414 ; 0169 / 8105066 ; 0361 / 70637466 ; d.wittmann@mail.xyz ; ja
637 ; Frau ; Dr. ; Caja ; Mäder ; 24.6.1994 ; Zur Wiese 187 ; 21391 ; Reppenstedt ; 04131 / 3988864 ; 0176 / 5058334 ; 04131 / 13473293 ; c.maeder@mail.xyz ; ja
638 ; Herr ; Dr. ; Marko ; Schwabe ; 6.3.1953 ; Dauvemühle 199 ; 06308 ; Augsdorf ; 03475 / 82587322 ; 0176 / 5443403 ; 03475 / 36311139 ; marko.schwabe@mail.xyz ; ja
639 ; Herr ; Prof. ; Linus ; Claus ; 19.4.1965 ; Südstr. 86 ; 07389 ; Grobengereuth ; 03647 / 19473240 ; 0159 / 8843543 ; 03647 / 14237929 ; linus.claus@mail.xyz ; ja
640 ; Herr ; Dr. ; Ulrich ; Schröder ; 15.8.1972 ; Zum Guten Hirten 132 ; 56850 ; Enkirch ; 06541 / 63397856 ; 0150 / 7352585 ; 06541 / 37516083 ; ulrich.schroeder@mail.xyz ; ja
641 ; Herr ; Prof. ; Samuel ; Marquart ; 24.2.1931 ; Kurneystr. 144 ; 87775 ; Salgen ; 08265 / 28827279 ; 0155 / 6955214 ; 08265 / 98921348 ; s.marquart@mail.xyz ; ja
642 ; Frau ; Dr. ; Joana ; Stevenson ; 7.7.1924 ; Am Wigbold 14 ; 67147 ; Forst an der Weinstraße ; 06326 / 58444658 ; 0157 / 2027783 ; 06326 / 84327364 ; joana.stevenson@mail.xyz ; ja
643 ; Herr ; Prof. ; Mert ; Yates ; 2.12.1932 ; Tondernstr. 47 ; 56348 ; Patersberg ; 06771 / 92596252 ; 0169 / 6183182 ; 06771 / 42575847 ; mert.yates@mail.xyz ; ja
644 ; Herr ; Dr. ; Roman ; Gerlach ; 25.5.1959 ; Schmeddingstr. 104 ; 56459 ; Rothenbach ; 02663 / 68362073 ; 0171 / 4204101 ; 02663 / 50403259 ; r.gerlach@mail.xyz ; ja
645 ; Frau ; Dr. ; Jutta ; Reis ; 5.5.1941 ; Beuelsweg 66 ; 97791 ; Obersinn ; 09356 / 75981671 ; 0177 / 5230472 ; 09356 / 57231654 ; jutta.reis@mail.xyz ; ja
646 ; Herr ; Prof. ; Christoph ; Sedlmeier ; 9.2.1953 ; Raesfeldstr. 18 ; 25878 ; Seeth ; 04881 / 51911077 ; 0178 / 5429250 ; 04881 / 56620851 ; christoph.sedlmeier@mail.xyz ; ja
647 ; Frau ; Dr. ; Mira ; Lehmkuhl ; 28.9.1965 ; Gustav-Tweer-Weg 173 ; 94089 ; Neureichenau ; 08583 / 61458781 ; 0167 / 9219590 ; 08583 / 81572054 ; m.lehmkuhl@mail.xyz ; ja
648 ; Frau ; Dr. ; Lucia ; Temme ; 27.1.1935 ; Papenbusch 59 ; 78465 ; Konstanz ; 07531 / 8787800 ; 0165 / 5425724 ; 07531 / 70919327 ; l.temme@mail.xyz ; ja
649 ; Frau ; Dr. ; Janina ; Hackbarth ; 16.10.1987 ; Catharina-Müller-Str. 23 ; 18276 ; Lüssow ; 03843 / 11845764 ; 0153 / 7421875 ; 03843 / 81880993 ; j.hackbarth@mail.xyz ; ja
650 ; Herr ; Dr. ; Reinhard ; Keiser ; 15.11.1991 ; Stettiner Str. 121 ; 59602 ; Rüthen ; 02952 / 35452745 ; 0169 / 1136012 ; 02952 / 87933307 ; reinhard.keiser@mail.xyz ; ja
651 ; Herr ; Dr. ; Manuel ; Patrick ; 26.2.1963 ; Marktstr. 167 ; 25821 ; Vollstedt ; 04671 / 42805348 ; 0150 / 5788087 ; 04671 / 93401199 ; manuel.patrick@mail.xyz ; ja
652 ; Frau ; Dr. ; Annabell ; Williams ; 2.7.1946 ; Scheibenstr. 82 ; 44267 ; Dortmund ; 0231 / 67885441 ; 0155 / 6040184 ; 0231 / 89619944 ; annabell.williams@mail.xyz ; ja
653 ; Frau ; Dr. ; Felicitas ; Rösner ; 17.4.1963 ; Dingbängerweg 69a ; 29359 ; Habighorst ; 05142 / 36302052 ; 0174 / 4184385 ; 05142 / 45927275 ; felicitas.roesner@mail.xyz ; ja
654 ; Frau ; Dr. ; Marina ; Ehret ; 26.12.1940 ; Försterstr. 193 ; 91720 ; Absberg ; 09831 / 56171831 ; 0172 / 7465785 ; 09831 / 62319057 ; m.ehret@mail.xyz ; ja
655 ; Herr ; Dr. ; Bernt ; Abbott ; 6.7.1978 ; Josef-Suwelack-Weg 191 ; 56283 ; Beulich ; 06745 / 87728956 ; 0174 / 9631162 ; 06745 / 81500977 ; bernt.abbott@mail.xyz ; ja
656 ; Herr ; Dr. ; Nicholas ; Obermann ; 1.5.1948 ; Scheibenstr. 39 ; 49685 ; Halen ; 04473 / 73201351 ; 0177 / 1552124 ; 04473 / 79729215 ; n.obermann@mail.xyz ; ja
657 ; Herr ; Dr. ; Lennart ; Peetz ; 5.3.1946 ; Gottesweg 148 ; 45309 ; Essen ; 0201 / 75611681 ; 0153 / 1560850 ; 0201 / 83700050 ; lennart.peetz@mail.xyz ; ja
658 ; Frau ; Dr. ; Dana ; Neitzel ; 14.7.1957 ; Arnheimweg 73 ; 24616 ; Hasenkrug ; 04192 / 12352876 ; 0174 / 3757884 ; 04192 / 61521277 ; d.neitzel@mail.xyz ; ja
659 ; Frau ; Dr. ; Manuela ; Zabel ; 24.3.1920 ; Willingrott 78 ; 07389 ; Bucha ; 03663 / 6338876 ; 0151 / 3854254 ; 03663 / 67761651 ; m.zabel@mail.xyz ; ja
660 ; Herr ; Dr. ; Nic ; Himmel ; 7.6.1929 ; Ulmenweg 141 ; 66851 ; Mittelbrunn ; 06371 / 30599067 ; 0161 / 8304068 ; 06371 / 56420467 ; nic.himmel@mail.xyz ; ja
661 ; Herr ; Prof. ; Mads ; Seeliger ; 2.3.1998 ; Am Grauen Stein 13a ; 24253 ; Fahren ; 04344 / 17540701 ; 0158 / 6486213 ; 04344 / 35369146 ; mads.seeliger@mail.xyz ; ja
662 ; Herr ; Dr. ; Ben ; Rausch ; 23.2.1975 ; Gartenstr. 127a ; 93155 ; Eichlberg ; 09491 / 12792145 ; 0158 / 9258129 ; 09491 / 69723811 ; ben.rausch@mail.xyz ; ja
663 ; Herr ; Dr. ; Wilhelm ; Waldhaus ; 5.6.1989 ; Bernhard-Poether-Str. 79 ; 90429 ; Nürnberg ; 0911 / 79035804 ; 0169 / 6153658 ; 0911 / 73221877 ; w.waldhaus@mail.xyz ; ja
664 ; Frau ; Dr. ; Judith ; Carlson ; 2.5.1928 ; Zur Wiese 55 ; 56759 ; Laubach ; 02653 / 69548988 ; 0177 / 2030954 ; 02653 / 4151493 ; judith.carlson@mail.xyz ; ja
665 ; Frau ; Dr. ; Manuela ; Müller ; 27.11.1986 ; Rüschhausweg 66 ; 55546 ; Biebelsheim ; 06701 / 55909334 ; 0179 / 3050530 ; 06701 / 92874378 ; m.mueller@mail.xyz ; ja
666 ; Herr ; Dr. ; René ; Dawson ; 19.3.1998 ; Wiedehagen 89 ; 64584 ; Biebesheim am Rhein ; 06258 / 71352126 ; 0151 / 5902523 ; 06258 / 22263360 ; r.dawson@mail.xyz ; ja
667 ; Herr ; Dr. ; Enno ; Burghardt ; 6.1.1943 ; Christinastr. 136 ; 56271 ; Maroth ; 02626 / 149838 ; 0177 / 7003111 ; 02626 / 90366330 ; enno.burghardt@mail.xyz ; ja
668 ; Herr ; Dr. ; Georg ; Münz ; 2.9.1955 ; Angelstr. 44 ; 26937 ; Stadland ; 04732 / 22699991 ; 0169 / 8074823 ; 04732 / 71058159 ; georg.muenz@mail.xyz ; ja
669 ; Frau ; Prof. ; Sigrid ; Lawrence ; 14.9.1982 ; Im Draum 168 ; 64753 ; Brombachtal ; 06063 / 63015808 ; 0159 / 6787582 ; 06063 / 49705718 ; sigrid.lawrence@mail.xyz ; ja
670 ; Herr ; Dr. ; Timo ; Clark ; 10.5.1993 ; Mecklenbecker Str. 31 ; 01129 ; Dresden ; 0351 / 41819471 ; 0160 / 5576450 ; 0351 / 15174363 ; timo.clark@mail.xyz ; ja
671 ; Herr ; Dr. ; Mohamed ; Tacke ; 6.2.1940 ; Deutz-Kalker Str. 133 ; 98617 ; Stepfershausen ; 03693 / 15440828 ; 0162 / 8743903 ; 03693 / 20437717 ; m.tacke@mail.xyz ; ja
672 ; Frau ; Dr. ; Käte ; Bucher ; 13.2.1934 ; Von-der-Tinnen-Str. 154 ; 57539 ; Bitzen ; 02682 / 13353261 ; 0169 / 3362257 ; 02682 / 14298855 ; kaete.bucher@mail.xyz ; ja
673 ; Frau ; Prof. ; Henriette ; Weide ; 6.7.1996 ; Von-Holte-Str. 150 ; 78073 ; Oberbaldingen ; 07706 / 79856167 ; 0168 / 9151518 ; 07706 / 27080148 ; henriette.weide@mail.xyz ; ja
674 ; Herr ; Dr. ; Emre ; Ziemer ; 20.12.1962 ; Cheruskerstr. 161 ; 53567 ; Buchholz ; 02683 / 98013695 ; 0178 / 7064129 ; 02683 / 99460475 ; emre.ziemer@mail.xyz ; ja
675 ; Herr ; Dr. ; Walther ; Jasper ; 11.10.1983 ; Am Getterbach 176 ; 56472 ; Hardt ; 02661 / 5798467 ; 0172 / 3949926 ; 02661 / 13836030 ; walther.jasper@mail.xyz ; ja
676 ; Herr ; Dr. ; Werner ; Krug ; 5.1.1943 ; Jägerstr. A 10 ; 49497 ; Mettingen ; 05452 / 65574592 ; 0178 / 8489448 ; 05452 / 59419823 ; werner.krug@mail.xyz ; ja
677 ; Herr ; Dr. ; Walther ; Engel ; 20.4.1964 ; Kriegerweg 74 ; 24539 ; Neumünster ; 04321 / 83735365 ; 0150 / 7513016 ; 04321 / 80722118 ; walther.engel@mail.xyz ; ja
678 ; Herr ; Dr. ; Luca ; Herr ; 9.10.1942 ; Johanniterstr. 71 ; 49811 ; Lingen ; 0591 / 98582162 ; 0150 / 6322961 ; 0591 / 30241503 ; luca.herr@mail.xyz ; ja
679 ; Herr ; Dr. ; Sascha ; Feierabend ; 17.6.1924 ; Rohrkampstr. 2 ; 24392 ; Saustrup ; 04641 / 32743441 ; 0154 / 1776470 ; 04641 / 62186939 ; sascha.feierabend@mail.xyz ; ja
680 ; Herr ; Dr. ; Christof ; Tekin ; 25.8.1923 ; Gescherweg 74 ; 27419 ; Kalbe ; 04282 / 83697767 ; 0155 / 1163184 ; 04282 / 21801090 ; c.tekin@mail.xyz ; ja
681 ; Herr ; Dr. ; Claas ; Sippel ; 19.10.1934 ; Rinscheweg 106a ; 38486 ; Neuendorf ; 03909 / 42022204 ; 0170 / 1292563 ; 03909 / 90950433 ; c.sippel@mail.xyz ; ja
682 ; Herr ; Dr. ; Til ; Kersten ; 3.10.1922 ; Kriegerweg 62 ; 23847 ; Steinhorst ; 04536 / 60069434 ; 0155 / 1642469 ; 04536 / 99711948 ; til.kersten@mail.xyz ; ja
683 ; Frau ; Dr. ; Ann ; Berthold ; 13.4.1923 ; Beuelsweg 129a ; 09112 ; Chemnitz ; 0371 / 5223840 ; 0158 / 6770746 ; 0371 / 62764974 ; ann.berthold@mail.xyz ; ja
684 ; Herr ; Dr. ; Swen ; Baran ; 16.9.1942 ; Gasselstiege 69 ; 73630 ; Remshalden ; 07151 / 45037562 ; 0162 / 9996675 ; 07151 / 74522340 ; s.baran@mail.xyz ; ja
685 ; Herr ; Prof. ; Marcel ; Ihle ; 3.12.1942 ; Werseblick 93 ; 22967 ; Tremsbüttel ; 04532 / 26014228 ; 0152 / 1334585 ; 04532 / 98966312 ; m.ihle@mail.xyz ; ja
686 ; Frau ; Dr. ; Cornelia ; Steiger ; 10.11.1986 ; Gottesweg 188 ; 89275 ; Elchingen ; 07308 / 69034885 ; 0157 / 1476201 ; 07308 / 44781893 ; cornelia.steiger@mail.xyz ; ja
687 ; Herr ; Dr. ; Rüdiger ; Heinen ; 27.9.1942 ; Bielefelder Str. 45 ; 32816 ; Wöbbel ; 05233 / 90486802 ; 0174 / 5069885 ; 05233 / 87278023 ; r.heinen@mail.xyz ; ja
688 ; Frau ; Dr. ; Denise ; Danner ; 2.6.1971 ; Beuelsweg 7 ; 94330 ; Aiterhofen ; 09421 / 70187981 ; 0168 / 3849193 ; 09421 / 16147308 ; denise.danner@mail.xyz ; ja
689 ; Herr ; Dr. ; Björn ; Nagl ; 9.3.1930 ; Johanniterstr. 188 ; 86513 ; Ursberg ; 08281 / 37255268 ; 0151 / 4205087 ; 08281 / 79427383 ; b.nagl@mail.xyz ; ja
690 ; Herr ; Prof. ; Rüdiger ; Tappe ; 11.7.1995 ; Meckmannweg 142 ; 56412 ; Girod ; 02602 / 60290023 ; 0165 / 2082219 ; 02602 / 63734032 ; r.tappe@mail.xyz ; ja
691 ; Herr ; Prof. ; Tom ; Jäger ; 22.6.1967 ; Neusser Str. 85 ; 37434 ; Bodensee ; 05528 / 23900049 ; 0159 / 2798506 ; 05528 / 18400561 ; t.jaeger@mail.xyz ; ja
692 ; Frau ; Dr. ; Janina ; Soto ; 12.9.1964 ; Dahlienweg 76a ; 25832 ; Tönning ; 04861 / 4699264 ; 0152 / 9838213 ; 04861 / 77975834 ; janina.soto@mail.xyz ; ja
693 ; Frau ; Dr. ; Helena ; Wassermann ; 28.1.1941 ; Gropiusstr. 92 ; 17111 ; Siedenbrünzow ; 03998 / 95824331 ; 0166 / 9360426 ; 03998 / 61722482 ; helena.wassermann@mail.xyz ; ja
694 ; Frau ; Dr. ; Sara ; Bachmeier ; 7.2.1996 ; Kröver Str. 182 ; 90489 ; Nürnberg ; 0911 / 72113051 ; 0156 / 3864052 ; 0911 / 72592558 ; s.bachmeier@mail.xyz ; ja
695 ; Herr ; Dr. ; Oscar ; Graham ; 10.3.1931 ; Berrischstr. 125 ; 84082 ; Laberweinting ; 08772 / 73505137 ; 0151 / 2023293 ; 08772 / 38154484 ; oscar.graham@mail.xyz ; ja
696 ; Frau ; Dr. ; Jette ; Uhlig ; 20.1.1920 ; Münzstr. 40 ; 56593 ; Obersteinebach ; 02685 / 21717937 ; 0164 / 4953533 ; 02685 / 83043467 ; jette.uhlig@mail.xyz ; ja
697 ; Frau ; Dr. ; Martina ; Pohl ; 17.3.1943 ; Zur Wiese 194 ; 80686 ; München ; 089 / 19535788 ; 0159 / 2217580 ; 089 / 65708145 ; m.pohl@mail.xyz ; ja
698 ; Herr ; Prof. ; Rudolf ; Galle ; 11.4.1965 ; Mecklenbecker Str. 9 ; 27624 ; Ringstedt ; 04708 / 9489253 ; 0172 / 5748484 ; 04708 / 86146228 ; rudolf.galle@mail.xyz ; ja
699 ; Frau ; Dr. ; Kristina ; Janssen ; 15.11.1997 ; Rückertstr. 88 ; 97647 ; Willmars ; 09777 / 1682439 ; 0166 / 9737225 ; 09777 / 75663993 ; k.janssen@mail.xyz ; ja
700 ; Frau ; Dr. ; Joy ; Kanone ; 6.10.1994 ; Königsberger Str. 129 ; 54636 ; Wiersdorf ; 06561 / 1761814 ; 0161 / 2188453 ; 06561 / 19293432 ; joy.kanone@mail.xyz ; ja
701 ; Frau ; Dr. ; Jessika ; Haberland ; 9.8.1923 ; Gasselstiege 101 ; 27751 ; Delmenhorst ; 04221 / 45335444 ; 0160 / 7556738 ; 04221 / 55322327 ; j.haberland@mail.xyz ; ja
702 ; Herr ; Prof. ; Valentin ; Schröter ; 19.12.1955 ; Theodor-Heuss-Ring 72 ; 88048 ; Friedrichshafen ; 07541 / 61291853 ; 0157 / 5390207 ; 07541 / 94950041 ; valentin.schroeter@mail.xyz ; ja
703 ; Frau ; Dr. ; Linda ; Bott ; 18.2.1931 ; Gasselstiege 20 ; 83543 ; Rott am Inn ; 08039 / 83321762 ; 0173 / 4680905 ; 08039 / 73208682 ; linda.bott@mail.xyz ; ja
704 ; Frau ; Dr. ; Annabel ; Hellwig ; 17.6.1923 ; Hirseweg 166 ; 38556 ; Bokensdorf ; 05366 / 16374866 ; 0152 / 4503770 ; 05366 / 83260393 ; a.hellwig@mail.xyz ; ja
705 ; Frau ; Dr. ; Sophia ; Exner ; 14.5.1959 ; Pötterhoek 88 ; 56812 ; Cochem ; 02671 / 52870126 ; 0175 / 2210666 ; 02671 / 37580214 ; s.exner@mail.xyz ; ja
706 ; Frau ; Dr. ; Ivonne ; Watkins ; 22.6.1937 ; Hahnenstr. 182 ; 57567 ; Daaden ; 02743 / 65886354 ; 0159 / 2033984 ; 02743 / 31662929 ; i.watkins@mail.xyz ; ja
707 ; Herr ; Dr. ; Rüdiger ; Vater ; 13.12.1977 ; Guntherstr. 71 ; 91465 ; Ergersheim ; 09847 / 75368334 ; 0155 / 8257684 ; 09847 / 12824317 ; ruediger.vater@mail.xyz ; ja
