Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
588 ; Frau ; Dr. ; Teresa ; Jahnke ; 23.2.1940 ; Telgenweg 27 ; 14193 ; Grunewald ; 030 / 66843985 ; 0164 / 3727860 ; 030 / 26695845 ; teresa.jahnke@mail.xyz ; ja
589 ; Frau ; Dr. ; Ute ; Reichert ; 5.7.1928 ; Dahlienweg 154 ; 74426 ; Bühlerzell ; 07974 / 73793621 ; 0156 / 9191747 ; 07974 / 58426366 ; u.reichert@mail.xyz ; ja
590 ; Herr ; Prof. ; Ben ; Gebert ; 13.11.1990 ; Studtstr. 132 ; 44627 ; Herne ; 02323 / 22308287 ; 0155 / 3495780 ; 02323 / 96214693 ; ben.gebert@mail.xyz ; ja
591 ; Frau ; Dr. ; Lieselotte ; Schaeffer ; 26.11.1991 ; Rinscheweg 167 ; 24327 ; Blekendorf ; 04381 / 67550045 ; 0158 / 6441302 ; 04381 / 37360182 ; lieselotte.schaeffer@mail.xyz ; ja
592 ; Frau ; Prof. ; Sophia ; Krieg ; 22.10.1938 ; Kappenberger Damm 126 ; 24796 ; Bredenbek ; 04334 / 49666820 ; 0173 / 2022907 ; 04334 / 68161266 ; s.krieg@mail.xyz ; ja
593 ; Herr ; Dr. ; Phil ; Fuchs ; 11.6.1993 ; Schiffahrter Damm 93 ; 97647 ; Sondheim vor der Rhön ; 09777 / 53763349 ; 0163 / 5087210 ; 09777 / 22806628 ; p.fuchs@mail.xyz ; ja
594 ; Frau ; Prof. ; Annica ; Brix ; 15.10.1955 ; Am Dornbusch 104a ; 27389 ; Helvesiek ; 04267 / 1009440 ; 0160 / 9147059 ; 04267 / 22486562 ; annica.brix@mail.xyz ; ja
595 ; Frau ; Dr. ; Stefanie ; Knapp ; 26.7.1960 ; Neusser Str. 139a ; 56422 ; Wirges ; 02602 / 48896293 ; 0153 / 1698063 ; 02602 / 5781775 ; s.knapp@mail.xyz ; ja
596 ; Frau ; Prof. ; Tara ; Vollmer ; 19.8.1954 ; Am Ziegelofen 199 ; 47445 ; Moers ; 02841 / 80265571 ; 0164 / 4685683 ; 02841 / 77584675 ; tara.vollmer@mail.xyz ; ja
597 ; Frau ; Dr. ; Elizabeth ; Pütz ; 1.2.1994 ; Gustav-Tweer-Weg 91 ; 26897 ; Esterwegen ; 05955 / 31097381 ; 0167 / 4059900 ; 05955 / 35291975 ; e.puetz@mail.xyz ; ja
598 ; Frau ; Prof. ; Elke ; Silva ; 8.10.1996 ; An den Weiden 10a ; 96049 ; Bamberg ; 0951 / 79058941 ; 0165 / 8550262 ; 0951 / 56896026 ; e.silva@mail.xyz ; ja
599 ; Frau ; Dr. ; Karina ; Siemon ; 26.5.1995 ; Ulmenweg 108 ; 65558 ; Flacht ; 06430 / 87139012 ; 0158 / 9270367 ; 06430 / 58921024 ; k.siemon@mail.xyz ; ja
600 ; Frau ; Dr. ; Miriam ; Landau ; 8.11.1980 ; Papenbusch 163 ; 56459 ; Härtlingen ; 02663 / 74745581 ; 0166 / 3024971 ; 02663 / 81643574 ; miriam.landau@mail.xyz ; ja
601 ; Herr ; Dr. ; Luc ; Rhodes ; 28.11.1998 ; Schmittingheide 6 ; 91602 ; Dürrwangen ; 09856 / 60191371 ; 0159 / 3425572 ; 09856 / 7279853 ; l.rhodes@mail.xyz ; ja
602 ; Herr ; Dr. ; Meik ; Weller ; 26.6.1967 ; Münsterstr. 154 ; 44135 ; Dortmund ; 0231 / 71027579 ; 0168 / 9052699 ; 0231 / 73439076 ; meik.weller@mail.xyz ; ja
603 ; Frau ; Dr. ; Helena ; Albert ; 16.5.1934 ; Kurneystr. 87 ; 40223 ; Düsseldorf ; 0211 / 69234930 ; 0161 / 6445487 ; 0211 / 12464330 ; helena.albert@mail.xyz ; ja
604 ; Herr ; Prof. ; Rudolph ; Sandmann ; 10.11.1961 ; Cheruskerstr. 26 ; 06333 ; Hettstedt-Anhalt ; 03476 / 58121871 ; 0176 / 6663633 ; 03476 / 96283160 ; rudolph.sandmann@mail.xyz ; ja
605 ; Frau ; Dr. ; Eva ; Remondis ; 18.7.1951 ; Am Blütenhain 173 ; 91052 ; Erlangen ; 09131 / 22191121 ; 0168 / 9370941 ; 09131 / 25043072 ; e.remondis@mail.xyz ; ja
606 ; Frau ; Dr. ; Fabienne ; Lehnert ; 24.5.1922 ; Rinkerodeweg 138 ; 88167 ; Stiefenhofen ; 08383 / 19960415 ; 0161 / 3274490 ; 08383 / 12994777 ; f.lehnert@mail.xyz ; ja
607 ; Herr ; Dr. ; John ; Schwarzer ; 26.6.1931 ; Am Krausen Baum 70 ; 97846 ; Partenstein ; 09355 / 5106177 ; 0163 / 9979950 ; 09355 / 26081532 ; j.schwarzer@mail.xyz ; ja
608 ; Herr ; Dr. ; Hannes ; Bernhardt ; 13.5.1932 ; Eifelstr. 89 ; 47166 ; Duisburg ; 0203 / 60735593 ; 0169 / 6626395 ; 0203 / 89038009 ; h.bernhardt@mail.xyz ; ja
609 ; Herr ; Dr. ; Phillipp ; Baumeister ; 2.10.1937 ; Ulmenweg 67a ; 55776 ; Rückweiler ; 06783 / 38032973 ; 0162 / 5188691 ; 06783 / 36646948 ; p.baumeister@mail.xyz ; ja
610 ; Frau ; Dr. ; Herta ; Hartung ; 28.5.1956 ; Sporckweg 109 ; 82346 ; Andechs ; 08152 / 99652499 ; 0179 / 2561815 ; 08152 / 96476702 ; h.hartung@mail.xyz ; ja
611 ; Frau ; Dr. ; Sofie ; Zapf ; 18.9.1977 ; Memmertweg 199 ; 66909 ; Quirnbach ; 06383 / 34358138 ; 0167 / 1854876 ; 06383 / 4303675 ; sofie.zapf@mail.xyz ; ja
612 ; Herr ; Dr. ; Piet ; Thaler ; 6.2.1996 ; Liboristr. 33 ; 85399 ; Hallbergmoos ; 0811 / 1386374 ; 0154 / 9074097 ; 0811 / 63365179 ; piet.thaler@mail.xyz ; ja
613 ; Herr ; Dr. ; Matthis ; Buschmann ; 23.3.1998 ; Rückertstr. 199 ; 88422 ; Seekirch ; 07582 / 68152359 ; 0179 / 6397322 ; 07582 / 59469916 ; matthis.buschmann@mail.xyz ; ja
614 ; Herr ; Prof. ; Wilhelm ; Tate ; 4.11.1989 ; Mersmannsstiege 100 ; 36132 ; Eiterfeld ; 06672 / 73782644 ; 0162 / 3334405 ; 06672 / 24881517 ; wilhelm.tate@mail.xyz ; ja
615 ; Frau ; Dr. ; Ivonne ; Gauss ; 21.11.1927 ; Bernhard-Poether-Str. 16 ; 83623 ; Dietramszell ; 08027 / 13991736 ; 0179 / 5328199 ; 08027 / 10694862 ; i.gauss@mail.xyz ; ja
616 ; Herr ; Prof. ; Can ; Long ; 24.6.1939 ; Augustastr. 146 ; 13587 ; Spandau ; 030 / 87038628 ; 0150 / 4471193 ; 030 / 33855451 ; can.long@mail.xyz ; ja
617 ; Frau ; Dr. ; Jolina ; Büchner ; 2.6.1986 ; Elsa-Brändström-Weg 179 ; 92676 ; Eschenbach ; 09645 / 60444914 ; 0171 / 4942874 ; 09645 / 93393321 ; jolina.buechner@mail.xyz ; ja
618 ; Frau ; Dr. ; Diana ; Hensel ; 22.7.1932 ; Teutonenstr. 118 ; 35687 ; Dillenburg ; 02771 / 2707714 ; 0163 / 6531805 ; 02771 / 97359901 ; diana.hensel@mail.xyz ; ja
619 ; Frau ; Dr. ; Ilse ; Taylor ; 2.9.1936 ; Mariendorfer Str. 44 ; 37215 ; Witzenhausen ; 05542 / 72205556 ; 0178 / 9286114 ; 05542 / 87401175 ; i.taylor@mail.xyz ; ja
620 ; Herr ; Dr. ; Niko ; Kramer ; 20.7.1945 ; Am Burloh 56 ; 65388 ; Schlangenbad ; 06129 / 60161680 ; 0158 / 8630031 ; 06129 / 47025209 ; niko.kramer@mail.xyz ; ja
621 ; Herr ; Dr. ; Leif ; Sippel ; 8.4.1976 ; Dauvemühle 62 ; 36211 ; Alheim ; 05664 / 93185482 ; 0154 / 3766000 ; 05664 / 99650555 ; leif.sippel@mail.xyz ; ja
622 ; Frau ; Dr. ; Jill ; Haller ; 20.1.1991 ; Dahlweg 48 ; 56462 ; Höhn ; 02663 / 95151471 ; 0167 / 5554117 ; 02663 / 69106019 ; j.haller@mail.xyz ; ja
623 ; Herr ; Prof. ; Rüdiger ; Kahlert ; 13.8.1999 ; Steinkamp 171 ; 49716 ; Meppen ; 05931 / 91982540 ; 0150 / 3591377 ; 05931 / 30904575 ; r.kahlert@mail.xyz ; ja
624 ; Frau ; Dr. ; Susanne ; Hicks ; 25.11.1928 ; Johann-Krane-Weg 39 ; 55629 ; Weitersborn ; 06752 / 5607776 ; 0155 / 2077991 ; 06752 / 7885620 ; susanne.hicks@mail.xyz ; ja
625 ; Herr ; Dr. ; Detlef ; Hentschel ; 28.3.1946 ; Rinscheweg 37 ; 78343 ; Gaienhofen ; 07732 / 30619510 ; 0159 / 1112875 ; 07732 / 70568087 ; d.hentschel@mail.xyz ; ja
626 ; Frau ; Dr. ; Romy ; Sorg ; 28.8.1946 ; Marsweg 175 ; 87766 ; Memmingerberg ; 08331 / 95390250 ; 0170 / 1195591 ; 08331 / 78924029 ; r.sorg@mail.xyz ; ja
627 ; Frau ; Dr. ; Maria ; Offermann ; 12.6.1946 ; Wiedehagen 184 ; 47269 ; Duisburg ; 0203 / 58049531 ; 0161 / 7431273 ; 0203 / 89116165 ; m.offermann@mail.xyz ; ja
628 ; Herr ; Dr. ; Wilhelm ; Ackermann ; 5.11.1997 ; Westenkamp 59 ; 03238 ; Lugau ; 03531 / 58244376 ; 0151 / 5908894 ; 03531 / 91422878 ; w.ackermann@mail.xyz ; ja
629 ; Herr ; Dr. ; Tim ; Trost ; 14.5.1931 ; Düesbergweg 142 ; 54608 ; Winterscheid ; 06551 / 6043080 ; 0177 / 7125820 ; 06551 / 86574416 ; t.trost@mail.xyz ; ja
630 ; Herr ; Dr. ; Robin ; Funke ; 21.3.1933 ; Mariendorfer Str. 194 ; 94535 ; Eging am See ; 08544 / 24822542 ; 0152 / 4069306 ; 08544 / 81519280 ; robin.funke@mail.xyz ; ja
631 ; Frau ; Prof. ; Emma ; Schweizer ; 15.9.1971 ; Florentine-Eichler-Str. 143 ; 67716 ; Heltersberg ; 06333 / 7152095 ; 0166 / 8068090 ; 06333 / 41723318 ; e.schweizer@mail.xyz ; ja
632 ; Herr ; Prof. ; Lewin ; Atelco ; 3.9.1953 ; Münsterstr. 167 ; 27628 ; Uthlede ; 04746 / 62471650 ; 0165 / 5865430 ; 04746 / 64779119 ; l.atelco@mail.xyz ; ja
633 ; Frau ; Dr. ; Christina ; Cooper ; 26.3.1965 ; Dorotheenstr. 28 ; 99310 ; Branchewinda ; 03629 / 46216016 ; 0155 / 5320566 ; 03629 / 49714941 ; christina.cooper@mail.xyz ; ja
634 ; Frau ; Dr. ; Chantalle ; Pawlowski ; 11.11.1994 ; Angelstr. 81 ; 56283 ; Beulich ; 06745 / 82607820 ; 0175 / 2405262 ; 06745 / 67547407 ; c.pawlowski@mail.xyz ; ja
635 ; Herr ; Dr. ; Lukas ; Padilla ; 3.12.1980 ; Lammerbach 176a ; 89312 ; Günzburg ; 08221 / 50877731 ; 0158 / 4568129 ; 08221 / 79766598 ; l.padilla@mail.xyz ; ja
636 ; Frau ; Dr. ; Isabelle ; Himmel ; 9.12.1925 ; Gartenstr. 87 ; 95138 ; Bad Steben ; 09288 / 59054233 ; 0169 / 1045695 ; 09288 / 8437510 ; isabelle.himmel@mail.xyz ; ja
637 ; Herr ; Prof. ; Arthur ; Schell ; 23.1.1940 ; Hermann-Treff-Weg 51 ; 23879 ; Mölln ; 04542 / 83985797 ; 0163 / 9714994 ; 04542 / 50020377 ; a.schell@mail.xyz ; ja
638 ; Herr ; Dr. ; Chris ; Bröcker ; 12.1.1995 ; Gasselstiege 32 ; 76767 ; Hagenbach ; 07273 / 33207520 ; 0156 / 1702369 ; 07273 / 36065916 ; c.broecker@mail.xyz ; ja
639 ; Herr ; Prof. ; Ernst ; Gebel ; 23.9.1996 ; Offenbergstr. 55 ; 63831 ; Wiesen ; 06096 / 38362286 ; 0176 / 7468843 ; 06096 / 48733730 ; ernst.gebel@mail.xyz ; ja
640 ; Herr ; Dr. ; André ; Neef ; 26.7.1979 ; Geiststr. 59a ; 56316 ; Hanroth ; 02684 / 11279657 ; 0175 / 8179023 ; 02684 / 76719439 ; a.neef@mail.xyz ; ja
641 ; Frau ; Prof. ; Amy ; Schwerdtfeger ; 10.1.1952 ; Handorfer Str. 74 ; 91749 ; Wittelshofen ; 09854 / 76907874 ; 0176 / 4635582 ; 09854 / 13353298 ; amy.schwerdtfeger@mail.xyz ; ja
642 ; Frau ; Dr. ; Ursula ; Hennings ; 13.7.1946 ; Neusser Str. 57 ; 24392 ; Boren ; 04641 / 20644838 ; 0164 / 1571705 ; 04641 / 26455887 ; ursula.hennings@mail.xyz ; ja
643 ; Herr ; Dr. ; Marius ; Radermacher ; 22.1.1932 ; Sentmaringer Weg 124 ; 10963 ; Berlin ; 030 / 19625386 ; 0177 / 4283097 ; 030 / 98811676 ; marius.radermacher@mail.xyz ; ja
644 ; Frau ; Dr. ; Mandy ; Giese ; 14.11.1971 ; Frauenstr. 16 ; 65375 ; Oestrich-Winkel ; 06723 / 6751709 ; 0164 / 5519024 ; 06723 / 55964216 ; mandy.giese@mail.xyz ; ja
645 ; Frau ; Dr. ; Marlene ; Flowers ; 10.3.2000 ; Tondernstr. 162 ; 44629 ; Herne ; 02323 / 42861417 ; 0171 / 4313610 ; 02323 / 35993857 ; marlene.flowers@mail.xyz ; ja
646 ; Frau ; Dr. ; Annika ; Scheerer ; 7.11.1999 ; Weseler Str. 179 ; 67806 ; Dörrmoschel ; 06361 / 83030098 ; 0155 / 4047332 ; 06361 / 84145803 ; annika.scheerer@mail.xyz ; ja
647 ; Frau ; Dr. ; Meike ; Auer ; 22.1.1948 ; Papenbusch 141 ; 56235 ; Hundsdorf ; 02623 / 84709629 ; 0160 / 7456698 ; 02623 / 65392791 ; m.auer@mail.xyz ; ja
648 ; Herr ; Dr. ; Enno ; Euler ; 20.4.1928 ; Kempener Str. 185 ; 72488 ; Sigmaringen ; 07571 / 1564803 ; 0166 / 2140931 ; 07571 / 79013289 ; e.euler@mail.xyz ; ja
649 ; Frau ; Dr. ; Liah ; Laufer ; 22.1.1925 ; Theodor-Heuss-Ring 57a ; 56307 ; Harschbach ; 02684 / 21179475 ; 0154 / 6575831 ; 02684 / 33867946 ; l.laufer@mail.xyz ; ja
650 ; Frau ; Dr. ; Josefine ; Markus ; 19.7.1975 ; Am Brook 138 ; 28215 ; Bremen ; 0421 / 20014310 ; 0157 / 7735021 ; 0421 / 94626410 ; j.markus@mail.xyz ; ja
651 ; Herr ; Dr. ; Leonard ; Harvey ; 20.6.1956 ; Sophienstr. 85 ; 57334 ; Bad Laasphe ; 02752 / 97587343 ; 0178 / 2673171 ; 02752 / 67325856 ; l.harvey@mail.xyz ; ja
652 ; Frau ; Dr. ; Anke ; Turner ; 20.1.1988 ; Steinkamp 169 ; 54570 ; Kalenborn-Scheuern ; 06591 / 65074502 ; 0156 / 5028539 ; 06591 / 39513795 ; a.turner@mail.xyz ; ja
653 ; Frau ; Dr. ; Chantale ; Mann ; 12.9.1988 ; Heinrichstr. 45 ; 55606 ; Oberhausen ; 06752 / 9767748 ; 0153 / 8984794 ; 06752 / 93806951 ; chantale.mann@mail.xyz ; ja
654 ; Herr ; Dr. ; Wolfgang ; Seubert ; 11.11.1935 ; Von-der-Tinnen-Str. 95 ; 56191 ; Weitersburg ; 02622 / 9638413 ; 0160 / 1412876 ; 02622 / 74254312 ; wolfgang.seubert@mail.xyz ; ja
655 ; Frau ; Dr. ; Lorena ; Himmelsbach ; 4.4.1962 ; Münzstr. 23 ; 73563 ; Mögglingen ; 07174 / 21488436 ; 0161 / 4719283 ; 07174 / 9295714 ; l.himmelsbach@mail.xyz ; ja
656 ; Herr ; Dr. ; Vincent ; Tönnies ; 27.12.1975 ; Möserweg 113 ; 36369 ; Lautertal ; 06643 / 21315960 ; 0153 / 8564774 ; 06643 / 57545568 ; v.toennies@mail.xyz ; ja
657 ; Herr ; Dr. ; Matthias ; Französisch ; 9.10.1926 ; Janningsweg 102 ; 23860 ; Klein Wesenberg ; 04533 / 66348099 ; 0151 / 4141651 ; 04533 / 30504942 ; matthias.franzoesisch@mail.xyz ; ja
658 ; Herr ; Dr. ; Steven ; Reusch ; 9.11.1963 ; Wiedehagen 1 ; 27729 ; Hambergen ; 04793 / 7145702 ; 0174 / 7959979 ; 04793 / 60724976 ; steven.reusch@mail.xyz ; ja
659 ; Herr ; Dr. ; Klaus ; Pape ; 11.7.1959 ; Hölkenbusch 185a ; 56579 ; Bonefeld ; 02634 / 12770985 ; 0176 / 4657315 ; 02634 / 47403006 ; k.pape@mail.xyz ; ja
660 ; Frau ; Dr. ; Franziska ; Kaup ; 20.12.1984 ; Olpener Str. 119 ; 76848 ; Darstein ; 06392 / 48836534 ; 0163 / 7841126 ; 06392 / 95962865 ; franziska.kaup@mail.xyz ; ja
661 ; Herr ; Prof. ; Ulrich ; Clemens ; 6.3.1927 ; Düesbergweg 181 ; 72411 ; Bodelshausen ; 07471 / 29999279 ; 0165 / 5933055 ; 07471 / 29085715 ; ulrich.clemens@mail.xyz ; ja
662 ; Herr ; Prof. ; Matthis ; Kurz ; 17.7.1925 ; Mierendorffstr. 19 ; 31191 ; Algermissen ; 05126 / 17438129 ; 0173 / 5922391 ; 05126 / 74836198 ; m.kurz@mail.xyz ; ja
663 ; Frau ; Dr. ; Ingrid ; Thaler ; 17.3.1931 ; Marderweg 55 ; 74549 ; Wolpertshausen ; 07904 / 93395410 ; 0158 / 6016821 ; 07904 / 5137847 ; i.thaler@mail.xyz ; ja
664 ; Herr ; Dr. ; Henry ; Jakob ; 15.7.1978 ; Hindenburgplatz 18 ; 54451 ; Irsch ; 06581 / 69237796 ; 0174 / 8110468 ; 06581 / 13625653 ; h.jakob@mail.xyz ; ja
665 ; Herr ; Dr. ; Janis ; Ehmann ; 13.4.1938 ; Schmeddingstr. 22 ; 70191 ; Stuttgart ; 0711 / 15585017 ; 0170 / 4670259 ; 0711 / 15293095 ; j.ehmann@mail.xyz ; ja
666 ; Herr ; Dr. ; Finn ; Schumann ; 11.9.1976 ; Gottesweg 29 ; 39126 ; Magdeburg ; 0391 / 99717944 ; 0155 / 7342929 ; 0391 / 53060901 ; finn.schumann@mail.xyz ; ja
667 ; Frau ; Dr. ; Mina ; Teichmann ; 20.7.1926 ; Am Nubbenberg 22 ; 56864 ; Bad Bertrich ; 02674 / 10668503 ; 0176 / 1225519 ; 02674 / 57862749 ; m.teichmann@mail.xyz ; ja
668 ; Frau ; Dr. ; Petra ; Krohn ; 11.2.1936 ; Münzstr. 122 ; 14478 ; Potsdam ; 0331 / 76436471 ; 0151 / 4265785 ; 0331 / 20117181 ; petra.krohn@mail.xyz ; ja
669 ; Herr ; Prof. ; Pascal ; Lapp ; 19.6.1957 ; Friedrich-Ebert-Str. 155 ; 33729 ; Bielefeld ; 0521 / 62866381 ; 0156 / 5754784 ; 0521 / 15369077 ; pascal.lapp@mail.xyz ; ja
670 ; Frau ; Prof. ; Hannelore ; Wendel ; 24.7.1955 ; Am Römerhof 146 ; 27243 ; Colnrade ; 04434 / 38720224 ; 0165 / 9360575 ; 04434 / 29002026 ; h.wendel@mail.xyz ; ja
671 ; Frau ; Dr. ; Amy ; Salomon ; 13.2.1982 ; Wildpfad 77 ; 76831 ; Göcklingen ; 06341 / 26330904 ; 0158 / 2964538 ; 06341 / 49619409 ; a.salomon@mail.xyz ; ja
672 ; Herr ; Prof. ; Liam ; Schweikert ; 3.9.1991 ; Frauenstr. 116 ; 79822 ; Titisee-Neustadt ; 07651 / 36488263 ; 0155 / 7138330 ; 07651 / 51774537 ; liam.schweikert@mail.xyz ; ja
673 ; Frau ; Prof. ; Sonja ; Hägele ; 28.5.1985 ; Nerzweg 71 ; 50126 ; Bergheim ; 02271 / 27886899 ; 0167 / 5890169 ; 02271 / 34658128 ; s.haegele@mail.xyz ; ja
674 ; Herr ; Dr. ; Julius ; Chandler ; 8.5.1954 ; Bernhard-Poether-Str. 178 ; 86165 ; Augsburg ; 0821 / 28304987 ; 0165 / 6371948 ; 0821 / 90538068 ; j.chandler@mail.xyz ; ja
675 ; Herr ; Prof. ; Klemens ; Stevens ; 10.3.1949 ; Kapellenstr. 130a ; 07381 ; Oppurg ; 03647 / 27956717 ; 0163 / 5636703 ; 03647 / 95236983 ; k.stevens@mail.xyz ; ja
676 ; Herr ; Dr. ; Helmuth ; Lau ; 23.5.1927 ; Dorotheenstr. 188 ; 54634 ; Bitburg ; 06561 / 43762090 ; 0153 / 6710929 ; 06561 / 59796315 ; helmuth.lau@mail.xyz ; ja
677 ; Frau ; Dr. ; Alyssa ; Peetz ; 6.9.1938 ; Wollinstr. 160 ; 25876 ; Fresendelf ; 04884 / 78697550 ; 0173 / 1748112 ; 04884 / 69518490 ; alyssa.peetz@mail.xyz ; ja
678 ; Frau ; Dr. ; Annika ; Klatt ; 2.4.1933 ; Cheruskerstr. 64 ; 88422 ; Bad Buchau ; 07582 / 27040178 ; 0179 / 5731483 ; 07582 / 39015132 ; annika.klatt@mail.xyz ; ja
679 ; Herr ; Dr. ; Luis ; Rath ; 16.2.1965 ; Wolbecker Str. 154 ; 56587 ; Oberhonnefeld-Gierend ; 02634 / 11272169 ; 0170 / 1684628 ; 02634 / 28216979 ; l.rath@mail.xyz ; ja
680 ; Herr ; Dr. ; Lion ; Schwindt ; 24.1.1997 ; Ossenkampstiege 135 ; 93309 ; Kelheim ; 09441 / 90530350 ; 0150 / 5115642 ; 09441 / 68925355 ; l.schwindt@mail.xyz ; ja
681 ; Frau ; Dr. ; Sinah ; Lampert ; 16.5.1940 ; Dorbaumstr. 151 ; 83308 ; Trostberg ; 08621 / 94345446 ; 0164 / 4920858 ; 08621 / 58721956 ; s.lampert@mail.xyz ; ja
682 ; Herr ; Dr. ; Nils ; Malinowski ; 15.1.1977 ; Am Dornbusch 67 ; 57614 ; Mudenbach ; 02662 / 70156374 ; 0162 / 3606407 ; 02662 / 36665415 ; n.malinowski@mail.xyz ; ja
683 ; Herr ; Dr. ; Maxim ; Sherman ; 15.5.1992 ; Janningsweg 38 ; 26382 ; Wilhelmshaven ; 04421 / 12808990 ; 0159 / 5486831 ; 04421 / 96495118 ; maxim.sherman@mail.xyz ; ja
684 ; Frau ; Dr. ; Christiane ; Orth ; 8.9.1951 ; Carossastr. 162 ; 83677 ; Reichersbeuern ; 08041 / 38055081 ; 0167 / 3245255 ; 08041 / 90434963 ; christiane.orth@mail.xyz ; ja
685 ; Frau ; Dr. ; Carlotta ; Rach ; 21.3.1937 ; Frauenstr. 106 ; 49453 ; Wetschen ; 05446 / 51843895 ; 0173 / 2515521 ; 05446 / 45022953 ; carlotta.rach@mail.xyz ; ja
686 ; Frau ; Dr. ; Sigrid ; Lohr ; 9.5.1949 ; Norbertstr. 150 ; 27251 ; Scholen ; 04277 / 99984147 ; 0179 / 7124649 ; 04277 / 98648082 ; s.lohr@mail.xyz ; ja
687 ; Herr ; Dr. ; Robin ; Norton ; 27.9.1937 ; Morthorststr. 170 ; 15537 ; Grünheide ; 03362 / 44353875 ; 0176 / 7690070 ; 03362 / 9899330 ; r.norton@mail.xyz ; ja
688 ; Frau ; Dr. ; Emma ; Wurm ; 27.6.1934 ; Heroldstr. 126 ; 38547 ; Calberlah ; 05374 / 33671653 ; 0158 / 2281078 ; 05374 / 44169123 ; emma.wurm@mail.xyz ; ja
689 ; Frau ; Dr. ; Daniela ; Lammers ; 7.2.1954 ; Zur Wiese 28 ; 73572 ; Heuchlingen ; 07174 / 31157589 ; 0151 / 5442803 ; 07174 / 28604162 ; d.lammers@mail.xyz ; ja
690 ; Herr ; Prof. ; Timon ; Nagel ; 5.5.1941 ; Jägerstr. A 152 ; 23860 ; Groß Schenkenberg ; 04539 / 76156526 ; 0157 / 4900919 ; 04539 / 20372886 ; timon.nagel@mail.xyz ; ja
691 ; Herr ; Dr. ; Mathis ; Wiesmann ; 10.7.1946 ; Am Berler Kamp 91a ; 63924 ; Kleinheubach ; 09371 / 76771256 ; 0156 / 8328970 ; 09371 / 66629353 ; m.wiesmann@mail.xyz ; ja
692 ; Herr ; Dr. ; Joschua ; Wood ; 16.9.1927 ; Bünkamp 53 ; 25860 ; Horstedt ; 04846 / 78952597 ; 0153 / 8731479 ; 04846 / 44203102 ; joschua.wood@mail.xyz ; ja
693 ; Herr ; Dr. ; Oliver ; May ; 22.12.1976 ; Zülpicher Str. 103 ; 56841 ; Traben-Trarbach ; 06541 / 50664179 ; 0161 / 2972619 ; 06541 / 26763620 ; oliver.may@mail.xyz ; ja
694 ; Frau ; Dr. ; Matilda ; Sanchez ; 9.1.1933 ; Horstmarer Landweg 192 ; 56132 ; Kemmenau ; 02603 / 88726432 ; 0150 / 2730184 ; 02603 / 19237961 ; matilda.sanchez@mail.xyz ; ja
695 ; Frau ; Dr. ; Marieke ; Reiser ; 20.5.1983 ; Florentine-Eichler-Str. 111 ; 83626 ; Valley ; 08024 / 17896533 ; 0178 / 9759105 ; 08024 / 66257155 ; m.reiser@mail.xyz ; ja
696 ; Herr ; Dr. ; Siegfried ; Gebauer ; 19.1.1948 ; Jägerstr. A 6 ; 89356 ; Haldenwang ; 08222 / 92399364 ; 0175 / 8242657 ; 08222 / 59105240 ; siegfried.gebauer@mail.xyz ; ja
697 ; Frau ; Dr. ; Irmgart ; Strasser ; 23.2.1949 ; Magdalenenstr. 25 ; 06842 ; Mildensee ; 0340 / 76518322 ; 0174 / 8212536 ; 0340 / 67795372 ; i.strasser@mail.xyz ; ja
698 ; Herr ; Prof. ; Vincent ; Romero ; 6.9.1959 ; Wiedehagen 180 ; 95615 ; Marktredwitz ; 09231 / 40832509 ; 0169 / 3607830 ; 09231 / 84493123 ; v.romero@mail.xyz ; ja
699 ; Frau ; Dr. ; Jessica ; Bahr ; 25.11.1978 ; Marsweg 10a ; 56759 ; Eppenberg ; 02653 / 71589283 ; 0156 / 8220121 ; 02653 / 88534493 ; jessica.bahr@mail.xyz ; ja
700 ; Frau ; Dr. ; Jenny ; Grant ; 14.12.1928 ; Max-Winkelmann-Str. 93 ; 02640 ; Bautzen ; 03591 / 21904701 ; 0164 / 1024955 ; 03591 / 47454239 ; j.grant@mail.xyz ; ja
701 ; Herr ; Dr. ; Matthies ; Pfaff ; 5.9.1999 ; Idenbrockplatz 182 ; 55234 ; Offenheim ; 06731 / 72401147 ; 0176 / 5078603 ; 06731 / 89419429 ; matthies.pfaff@mail.xyz ; ja
702 ; Frau ; Dr. ; Finnja ; Otten ; 6.2.2000 ; Sanddornweg 41 ; 53947 ; Nettersheim ; 02486 / 60631461 ; 0163 / 2425406 ; 02486 / 53009820 ; f.otten@mail.xyz ; ja
703 ; Frau ; Prof. ; Nele ; Hillenbrand ; 24.7.1928 ; Marientalstr. 67 ; 56825 ; Gevenich ; 02676 / 85246538 ; 0168 / 1212441 ; 02676 / 11870994 ; nele.hillenbrand@mail.xyz ; ja
704 ; Frau ; Dr. ; Monica ; Otte ; 6.10.1956 ; Heisstr. 186 ; 24863 ; Börm ; 04624 / 81928768 ; 0168 / 7783327 ; 04624 / 10383496 ; m.otte@mail.xyz ; ja
705 ; Herr ; Prof. ; Emil ; Rau ; 28.12.1922 ; Beuelsweg 80 ; 44141 ; Dortmund ; 0231 / 99336346 ; 0153 / 2924524 ; 0231 / 24002514 ; emil.rau@mail.xyz ; ja
